"IDPIF","SUPQUEMADA","MUERTOS","HERIDOS","COMUNIDAD","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","IDGRUPOCAUSA","DESC_CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2009160216","173.0000","0","0","CASTILLA-MANCHA","CUENCA","SERRANIA MEDIA","BUENACHE DE LA SIERRA","40.10803500","-1.97661300","2009-07-21","775","3100","1","RAYO","134","14","0","48456","0"
"2006270833","172.0000","0","0","GALICIA","LUGO","FONSAGRADA-OS ANCARES","BECERREÁ","42.86503700","-7.12267800","2006-09-09","755","1785","4","Sin datos","158","18","15","0","585812"
"2003270708","172.0000","0","0","GALICIA","LUGO","FONSAGRADA-OS ANCARES","NAVIA DE SUARNA","42.96263400","-6.88824200","2003-08-12","3310","6995","1","RAYO","25","10","5","0","114323"
"2003100692","172.0000","0","0","EXTREMADURA","CACERES","SIERRA DE GATA","VALVERDE DEL FRESNO","40.12352000","-6.93084900","2003-08-03","455","2415","4","Sin datos","92","9","1","0","563878"
"2006230037","171.7000","0","0","ANDALUCIA","JAEN","SIERRA MAGINA","JÓDAR","37.88544300","-3.37494100","2006-06-14","329","389","4","Provocados por pastores y ganaderos para regenerar el pasto","51","2","0","0","0"
"2003060251","171.4000","0","0","EXTREMADURA","BADAJOZ","TENTUDIA","MONTEMOLÍN","38.17646100","-6.18450600","2003-08-01","660","780","1","RAYO","21","4","0","0","124851"
"2006240502","171.2000","0","0","CASTILLA Y LEON","LEON","VILLAFRANCA","OENCIA","42.54609800","-6.99208300","2006-09-08","3824","4252","1","RAYO","78","1","7","0","0"
"2009390265","171.0000","0","0","CANTABRIA","CANTABRIA","COMARCA 9","RIOTUERTO","43.33206200","-3.68712500","2009-03-17","3690","4050","4","Provocados por pastores y ganaderos para regenerar el pasto","3","0","0","0","26624"
"2001160026","171.0000","0","0","CASTILLA-MANCHA","CUENCA","SERRANIA MEDIA","ALMODÓVAR DEL PINAR","39.70475700","-1.88792600","2001-06-16","780","1770","5","CAUSA DESCONOCIDA","128","9","1","13078","75786"
"2004151580","170.6900","0","0","GALICIA","A CORUÑA","SANTIAGO-MESETA INTERIOR","TRAZO","43.04842600","-8.58991600","2004-06-15","1175","1240","4","Provocados por pastores y ganaderos para regenerar el pasto","24","4","0","0","148758"
"2003060219","170.5000","0","0","EXTREMADURA","BADAJOZ","BADAJOZ-CENTRO","VALVERDE DE MÉRIDA","38.92292300","-6.21673800","2003-07-18","280","485","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","46","3","3","0","0"
"2003280164","170.1800","0","0","MADRID","MADRID","P. REGIONAL DEL RIO GUADARRAMA","VILLAVICIOSA DE ODÓN","40.36292900","-3.93553300","2003-07-20","250","1720","2","HOGUERAS","131","17","9","0","116975"
"2009490239","170.0000","0","0","CASTILLA Y LEON","ZAMORA","EL PUENTE","PÍAS","42.05993100","-6.99306600","2009-03-23","480","570","4","Sin datos","28","0","3","0","0"
"2009320554","170.0000","0","0","GALICIA","OURENSE","VERIN-VIANA","VILARDEVÓS","41.89516700","-7.27772500","2009-03-23","585","731","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","24","2","7","0","51701"
"2009240370","170.0000","0","0","CASTILLA Y LEON","LEON","TRUCHAS","BENUZA","42.36207600","-6.67414200","2009-04-05","213","438","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","2","0","0","0","0"
"2007490211","170.0000","0","0","CASTILLA Y LEON","ZAMORA","EL PUENTE","PORTO","42.14021600","-6.88957700","2007-11-02","1458","1708","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","58","0","8","0","0"
"2006331727","170.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","IBIAS","43.00623200","-6.81148900","2006-06-07","1290","4110","4","Sin datos","35","4","6","0","91318"
"2006151789","170.0000","0","0","GALICIA","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","PONTECESO","43.28233200","-8.89874800","2006-08-10","1315","1330","4","Sin datos","56","4","0","0","1036152"
"2006151768","170.0000","0","0","GALICIA","A CORUÑA","SANTIAGO-MESETA INTERIOR","O PINO","42.90021700","-8.39774800","2006-08-09","80","1685","4","Sin datos","70","7","0","0","910081"
"2006151463","170.0000","0","0","GALICIA","A CORUÑA","SANTIAGO-MESETA INTERIOR","AMES","42.84540400","-8.62396200","2006-08-04","650","900","4","Vandalismo","55","10","4","0","156595"
"2005151799","170.0000","0","0","GALICIA","A CORUÑA","BARBANZA","LOUSAME","42.78097700","-8.80251200","2005-08-15","1440","1975","4","Otras motivaciones","71","11","3","0","0"
"2004280129","170.0000","0","0","MADRID","MADRID","ALCALA DE HENARES","EL MOLAR","40.70315800","-3.59700800","2004-07-18","208","688","5","CAUSA DESCONOCIDA","112","0","8","0","0"
"2004151451","170.0000","0","0","GALICIA","A CORUÑA","FISTERRA","VIMIANZO","43.15224000","-9.04456000","2004-06-13","3600","6105","4","Sin datos","70","11","10","0","90050"
"2003271401","170.0000","0","0","GALICIA","LUGO","LUGO-SARRIA","LÁNCARA","42.83458900","-7.26992400","2003-09-20","660","2800","4","Sin datos","70","13","11","5890","291388"
"2003220044","170.0000","0","0","ARAGON","HUESCA","HOYA DE HUESCA/PLANA DE UESCA","BISCARRUÉS","42.25038500","-0.75134600","2003-06-30","555","3020","3","LÍNEAS ELÉCTRICAS","87","13","5","4567","559433"
"2002310030","170.0000","0","0","NAVARRA","NAVARRA","ZONA 1","BAZTAN","43.16029400","-1.50509400","2002-02-02","0","0","4","Sin datos","14","2","0","0","115467"
"2001370072","170.0000","0","0","CASTILLA Y LEON","SALAMANCA","SALAMANCA","LEDESMA","41.13613000","-6.01800700","2001-07-31","300","420","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","51","6","0","0","101713"
"2001320648","170.0000","0","0","GALICIA","OURENSE","A LIMIA","SARREAUS","42.11017200","-7.62302500","2001-07-30","1780","2440","1","RAYO","121","11","4","0","37936"
"2001100452","170.0000","0","0","EXTREMADURA","CACERES","AMBROZ-JERTE Y TIETAR","ROSALEJO","39.89689300","-5.41832900","2001-08-10","150","210","3","FERROCARRIL","58","4","3","0","0"
"2004210069","169.9800","0","0","ANDALUCIA","HUELVA","SIERRA DE HUELVA","ARROYOMOLINOS DE LEÓN","37.96784300","-6.40129500","2004-06-30","450","450","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","56","2","1","0","0"
"2008390010","169.7000","0","0","CANTABRIA","CANTABRIA","COMARCA 4","LOS TOJOS","43.14314400","-4.21725100","2008-01-10","880","1150","4","Provocados por pastores y ganaderos para regenerar el pasto","37","5","0","1752","221810"
"2005490629","169.0000","0","0","CASTILLA Y LEON","ZAMORA","BENAVENTE","BRETO","41.86590500","-5.77136400","2005-07-16","690","1320","2","QUEMA DE MATORRAL (SIN ESPECIFICAR)","26","10","3","2961","0"
"2001100508","169.0000","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","ESCURIAL","39.22497400","-5.98871300","2001-08-23","1110","1890","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","55","5","3","0","0"
"2003255555","168.9000","0","0","CATALUÑA","LLEIDA","LA SEGARRA","TORREFETA I FLOREJACS","41.79453800","1.26167800","2003-07-01","348","2182","4","Sin datos","215","38","7","0","0"
"2006361457","168.8000","0","0","GALICIA","PONTEVEDRA","DEZA-TABEIROS","AGOLADA","42.82056400","-8.11132600","2006-08-04","450","705","6","INCENDIO REPRODUCIDO","28","2","0","5138","16848"
"2004322391","168.7500","0","0","GALICIA","OURENSE","VERIN-VIANA","OÍMBRA","41.86061400","-7.54067100","2004-07-28","625","655","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","46","8","4","0","71562"
"2006361495","168.0100","0","0","GALICIA","PONTEVEDRA","DEZA-TABEIROS","FORCAREI","42.63965300","-8.33107000","2006-08-05","765","870","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","26","6","1","6056","156960"
"2005322888","168.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","VEREA","42.13816500","-7.94031500","2005-08-16","675","860","4","Sin datos","79","7","8","0","0"
"2004241103","168.0000","0","0","CASTILLA Y LEON","LEON","VILLAFRANCA","BALBOA","42.71721900","-6.91779800","2004-02-10","1221","1380","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","22","3","0","0","1920"
"2003210091","167.9000","0","0","ANDALUCIA","HUELVA","HUELVA","MOGUER","37.18842700","-6.79387400","2003-07-19","360","420","2","FUMADORES","111","15","11","7811","398589"
"2008330701","167.7000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.06423600","-6.45410700","2008-02-17","0","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","11","1","0","0","24300"
"2004270767","167.5000","0","0","GALICIA","LUGO","TERRA DE LEMOS","BÓVEDA","42.65805500","-7.48432800","2004-08-01","435","2340","5","CAUSA DESCONOCIDA","123","16","6","1648","895094"
"2006321030","167.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","O PEREIRO DE AGUIAR","42.36016500","-7.75727400","2006-08-07","1715","1775","4","Sin datos","90","7","9","0","1058126"
"2004130061","167.0000","0","0","CASTILLA-MANCHA","CIUDAD REAL","MONTES NORTE","FUENTE EL FRESNO","39.24746600","-3.83386300","2004-07-10","330","450","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","81","13","5","0","7400"
"2005490726","166.0000","0","0","CASTILLA Y LEON","ZAMORA","EL PUENTE","PORTO","42.19737100","-6.77728000","2005-08-30","14150","14690","6","INCENDIO REPRODUCIDO","78","2","2","7197","0"
"2002120075","166.0000","0","0","C. VALENCIANA","CASTELLON","LA PLANA ALTA","CABANES","40.14595000","0.09503700","2002-11-09","1250","1490","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","97","10","2","0","0"
"2008040062","165.9000","0","0","ANDALUCIA","ALMERIA","SIERRA DE FILABRES","SENÉS","37.20691800","-2.33487300","2008-07-21","501","2811","4","Sin datos","192","7","14","0","0"
"2009321070","165.8000","0","0","GALICIA","OURENSE","VERIN-VIANA","VILARDEVÓS","41.94636800","-7.38100200","2009-08-17","720","1765","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","161","17","14","0","212263"
"2004322563","165.0000","0","1","GALICIA","OURENSE","VALDEORRAS-TRIVES","O BOLO","42.32859100","-7.15314800","2004-08-01","1925","2660","4","Sin datos","60","4","4","0","77630"
"2004322312","165.0000","0","0","GALICIA","OURENSE","VALDEORRAS-TRIVES","LAROUCO","42.34051200","-7.18514900","2004-07-25","3780","5730","4","Sin datos","84","12","8","0","54930"
"2002330749","165.0000","0","0","ASTURIAS","ASTURIAS","OVIEDO","BELMONTE DE MIRANDA","43.27032400","-6.25168000","2002-02-02","0","0","4","Provocados por pastores y ganaderos para regenerar el pasto","8","0","0","0","47578"
"2002250010","165.0000","0","0","CATALUÑA","LLEIDA","VAL D ARAN","LES","42.79130600","0.70252400","2002-02-02","1890","4710","5","CAUSA DESCONOCIDA","33","3","2","0","0"
"2007080064","164.6000","0","0","CATALUÑA","BARCELONA","BAGES","NAVÀS","41.88198200","1.71679600","2007-07-04","266","3026","4","Provocados por pirómanos","250","130","13","0","0"
"2008130071","164.0000","0","0","CASTILLA-MANCHA","CIUDAD REAL","PASTOS","PUERTOLLANO","38.68982000","-4.07228200","2008-08-10","240","413","4","Provocados por venganzas","116","16","4","0","0"
"2006321208","164.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","BEARIZ","42.48397000","-8.32471300","2006-08-12","805","825","4","Sin datos","62","8","4","0","0"
"2005323603","164.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","ESGOS","42.48274200","-8.02852100","2005-09-03","615","1875","4","Sin datos","53","5","9","0","0"
"2001420032","163.9800","0","0","CASTILLA Y LEON","SORIA","BAYUBAS DE ABAJO","BERLANGA DE DUERO","41.43746900","-2.87224500","2001-08-15","285","3255","1","RAYO","141","21","7","20470","60083"
"2010320767","163.7300","0","0","GALICIA","OURENSE","A LIMIA","LOBIOS","41.90947700","-8.02417900","2010-08-17","720","787","4","Vandalismo","49","9","0","0","10219"
"2006152063","163.7000","0","0","GALICIA","A CORUÑA","FERROL","FERROL","43.51821000","-8.25683100","2006-08-10","4925","6215","6","INCENDIO REPRODUCIDO","98","13","0","0","104551"
"2010390310","163.0000","0","0","CANTABRIA","CANTABRIA","COMARCA 3","RIONANSA","43.22185700","-4.41931900","2010-03-19","1260","1290","4","Provocados por pastores y ganaderos para regenerar el pasto","9","0","2","775","93902"
"2007100217","163.0000","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","LA CUMBRE","39.50710700","-6.04155600","2007-08-22","455","460","4","Provocados por cazadores para facilitar la caza","49","3","6","0","0"
"2003080211","162.3600","0","0","CATALUÑA","BARCELONA","BAGES","TALAMANCA","41.73345400","1.95481500","2003-07-19","3209","18849","4","Sin datos","488","83","9","0","0"
"2008330704","162.3000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.11382700","-6.49055700","2008-02-17","1020","1030","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","17","1","0","0","0"
"2002330678","162.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2002-02-02","0","0","4","Provocados por pastores y ganaderos para regenerar el pasto","0","0","0","0","11388"
"2004400060","161.5000","0","0","CASTILLA Y LEON","SEGOVIA","EL ESPINAR","VILLACASTIN","40.75935200","-4.41760300","2004-09-28","286","2525","6","INCENDIO REPRODUCIDO","105","0","6","0","0"
"2002331560","161.4800","0","0","ASTURIAS","ASTURIAS","ORIENTE","PEÑAMELLERA BAJA","43.31112700","-4.59437200","2002-02-02","4125","4245","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","21","0","1","0","0"
"2009130205","161.0000","0","0","CASTILLA-MANCHA","CIUDAD REAL","PASTOS","SAN LORENZO DE CALATRAVA","38.47781200","-3.82402700","2009-07-22","1158","2555","4","Sin datos","168","14","12","0","0"
"2005490187","161.0000","0","0","CASTILLA Y LEON","ZAMORA","PUEBLA DE SANABRIA","LUBIAN","42.05851700","-6.91927800","2005-02-13","420","600","4","Provocados por pastores y ganaderos para regenerar el pasto","14","2","0","319","0"
"2004152068","161.0000","0","0","GALICIA","A CORUÑA","SANTIAGO-MESETA INTERIOR","AMES","42.88448500","-8.63733000","2004-07-15","935","1470","4","Provocados por pastores y ganaderos para regenerar el pasto","69","0","7","0","66787"
"2003370193","161.0000","0","0","CASTILLA Y LEON","SALAMANCA","VITIGUDINO","ZARZA DE PUMAREDA LA","41.15441400","-6.61764900","2003-09-20","206","1565","4","Sin datos","80","5","4","0","8948"
"2007120020","160.3400","0","0","C. VALENCIANA","CASTELLON","LA PLANA ALTA","BORRIOL","40.03105000","-0.07464800","2007-03-08","1872","3711","3","LÍNEAS ELÉCTRICAS","48","0","2","0","0"
"2010390099","160.0000","0","0","CANTABRIA","CANTABRIA","COMARCA 10","ARREDONDO","43.26925500","-3.63252000","2010-02-27","225","1995","4","Provocados por pastores y ganaderos para regenerar el pasto","8","0","0","484","47330"
"2010100124","160.0000","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","CÁCERES","39.38531000","-6.48779600","2010-07-05","375","375","3","LÍNEAS ELÉCTRICAS","67","8","6","0","0"
"2009370300","160.0000","0","0","CASTILLA Y LEON","SALAMANCA","VITIGUDINO","VIDOLA LA","41.16571500","-6.44636500","2009-08-14","1624","5714","1","RAYO","127","11","3","0","0"
"2009331015","160.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","ALLANDE","43.31100600","-6.73890200","2009-03-21","0","0","4","Provocados por pastores y ganaderos para regenerar el pasto","11","0","2","0","0"
"2009240265","160.0000","0","0","CASTILLA Y LEON","LEON","TRUCHAS","BENUZA","42.39109000","-6.68808000","2009-03-21","1318","1370","4","Provocados por cazadores para facilitar la caza","12","0","3","0","0"
"2006361843","160.0000","0","0","GALICIA","PONTEVEDRA","O CONDADO-A PARANDATA","CRECENTE","42.22211100","-8.19501300","2006-08-11","560","945","4","Provocados por pirómanos","24","6","0","5634","195887"
"2006331266","160.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","ALLANDE","43.23767500","-6.71428500","2006-05-15","233","18931","5","CAUSA DESCONOCIDA","55","4","4","0","81393"
"2005370351","160.0000","0","0","CASTILLA Y LEON","SALAMANCA","BEJAR","VALDEFUENTES DE SANGUSIN","40.44897400","-5.85023200","2005-07-21","168","2868","4","Sin datos","113","8","6","0","25951"
"2005324143","160.0000","0","0","GALICIA","OURENSE","VALDEORRAS-TRIVES","CHANDREXA DE QUEIXA","42.44069000","-8.01427600","2005-10-07","1500","2345","4","Sin datos","43","2","3","0","0"
"2005321721","160.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","VEREA","42.05521100","-7.96938200","2005-03-18","1200","1230","4","Sin datos","45","5","4","0","0"
"2003322516","160.0000","0","0","GALICIA","OURENSE","VERIN-VIANA","CUALEDRO","41.92036100","-7.64940000","2003-09-25","780","1061","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","77","5","4","0","63518"
"2002323153","160.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","TOÉN","42.31057400","-7.91865700","2002-08-27","835","1795","4","Sin datos","90","12","10","0","172966"
"2002230074","160.0000","0","0","ANDALUCIA","JAEN","EL CONDADO_JAEN","VÍLCHES","38.14184600","-3.47305600","2002-07-06","210","255","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","39","2","2","0","0"
"2001490464","160.0000","0","0","CASTILLA Y LEON","ZAMORA","PUEBLA DE SANABRIA","HERMISENDE","41.98469700","-6.88970900","2001-12-24","330","1380","4","Sin datos","9","0","1","0","79763"
"2010320589","159.5300","0","0","GALICIA","OURENSE","VALDEORRAS-TRIVES","CARBALLEDA DE VALDEORRAS","42.37304100","-6.86871600","2010-08-09","312","1314","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","48","4","8","0","10796"
"2005150475","159.5200","0","0","GALICIA","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","CURTIS","43.15251300","-8.03530700","2005-03-19","790","810","5","CAUSA DESCONOCIDA","7","0","0","0","0"
"2005240323","159.1600","0","0","CASTILLA Y LEON","LEON","BENAVIDES DE ORBIGO","OMAÑAS LAS","42.70824400","-5.90350700","2005-02-18","732","808","4","Sin datos","17","3","1","0","0"
"2003240053","159.0000","0","0","CASTILLA Y LEON","LEON","LA BAÑEZA","LUYEGO","42.33668600","-6.23526200","2003-03-20","0","0","3","MANIOBRAS MILITARES","0","0","0","0","0"
"2002490321","158.8300","0","0","CASTILLA Y LEON","ZAMORA","ALCAÑICES","MAHIDE","41.87868800","-6.34213400","2002-08-18","390","1680","4","Sin datos","103","8","7","0","58888"
"2008250043","158.5000","0","0","CATALUÑA","LLEIDA","VAL D ARAN","BAUSEN","42.84079600","0.70069000","2008-01-27","2550","4290","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","103","25","0","0","0"
"2006270582","158.4800","0","0","GALICIA","LUGO","TERRA CHA","RIBEIRA DE PIQUÍN","43.17705100","-7.22823300","2006-08-09","1065","3540","5","CAUSA DESCONOCIDA","91","15","3","5286","1088943"
"2004290116","158.2000","0","0","ANDALUCIA","MALAGA","SERRANIA DE RONDA","CORTES DE LA FRONTERA","36.63968900","-5.31635600","2004-08-01","1830","1260","4","Sin datos","153","5","20","92581","49088"
"2006240419","158.0000","0","0","CASTILLA Y LEON","LEON","LA VECILLA-LA ROBLA","POLA DE GORDON LA","42.82296200","-5.63409500","2006-09-01","1451","1597","2","QUEMA DE BASURA","73","6","3","0","0"
"2006240065","158.0000","0","0","CASTILLA Y LEON","LEON","VILLAFRANCA","VILLAFRANCA DEL BIERZO","42.70185700","-6.80745100","2006-02-11","2564","2864","4","Sin datos","28","0","1","0","0"
"2001490421","158.0000","0","0","CASTILLA Y LEON","ZAMORA","PUEBLA DE SANABRIA","ROSINOS DE LA REQUEJADA","42.13971800","-6.51750800","2001-12-17","1050","1680","4","Provocados por pastores y ganaderos para regenerar el pasto","13","3","1","0","50366"
"2001240564","158.0000","0","0","CASTILLA Y LEON","LEON","PONFERRADA","PONFERRADA","42.49903600","-6.56292500","2001-09-20","255","297","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","50","1","5","1701","0"
"2004100772","157.3100","0","0","EXTREMADURA","CACERES","IBORES-VILLUERCAS","VILLAR DEL PEDROSO","39.67711500","-5.26442000","2004-09-26","305","1850","2","HOGUERAS","216","7","12","0","0"
"2005363103","156.9000","0","0","GALICIA","PONTEVEDRA","CALDAS-O SALNES","CALDAS DE REIS","42.56536400","-8.72765800","2005-08-22","1080","1660","4","Provocados por pirómanos","80","11","8","44073","427661"
